NetCode,site_no,NetName
"LNR","301339093253901","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","301355092463001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","301407092104201","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","301436093335101","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","301512091503002","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","301637089421601","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","301653090544301","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","301745090403001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","301755093120401","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","301832092234501","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","301837089444701","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","301840093410701","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","301852093393902","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","301907090592301","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","301941093035601","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","301941093035602","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302406090093101","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302431089465301","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302505092013601","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302511092242601","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302530089470201","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302606090263402","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302628090122901","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302644091265201","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302700093262001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302702091103902","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302714090525602","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302732092102901","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302802090090301","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302819090582102","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302822090481401","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302830090250401","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302832090064101","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302840093193901","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302850089483201","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302852092415001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302914090080901","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302920090593501","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302932091200301","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302940090102001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","302946090345201","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303002091185803","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303009090300002","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303026091113001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303030090561401","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303112090022501","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303159090110001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303243090282901","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303247091544301","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303251091115001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303301092303701","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303404091325402","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303515090531501","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303527091362701","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303536089521501","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303554090225601","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303558090471501","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303622090243901","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303630090364901","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303659093165101","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303726090290901","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303741090111604","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303802091210001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303830091150201","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303853091165901","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","303933093353601","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","304027090001001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","304047091265801","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","304111092162902","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","304128090495001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","304206090434701","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","304213090434301","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","304233091304201","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","304250091321601","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","304259091321401","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","304357090270602","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","304449091225701","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","304529090184001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","304540091201101","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","304629089590001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","304645091434901","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","304651089512201","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","304654090303101","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","304734093035001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","304858090575601","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","304933091224202","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","304943091105401","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","305008090084901","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","305016091222001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","305036090092101","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","305118090400701","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","305140090103801","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","305212091055901","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","305215090574901","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","305242090553201","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","305249091213001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","305451092095901","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","305506090004201","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","305519090481801","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","305605091114801","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","305806091061301","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","305843091073801","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","305850093260801","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","305908090140902","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","310054092172901","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","310305092101202","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","310727092155601","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","311243093194001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","311249093133001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","311659092193603","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","311948091530701","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","312309092401203","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","312422093234601","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","312630091390001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","312714092403601","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","313121092512401","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","313412092434601","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","313603091483101","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","313925093044401","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","313927092545101","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","314049091260601","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","314050091260501","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","314139092485002","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","314153092080002","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","314752092332001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","314915093011402","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","315136091443201","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","315353092470001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","320456092542002","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","320619092341601","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","320849093505001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","320958091425501","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","321206093304801","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","321311093380501","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","321338092345801","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","321507092145202","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","321709092452401","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","321743093354201","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","321835093514301","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","322019093124701","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","322027093511201","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","322211093415802","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","322214093343501","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","322614091122001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","322636091295702","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","322904092404101","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","322939093243401","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","323030091554801","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","323458092275101","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","323601093354101","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","323903092040801","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","324141092390501","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","324207093484801","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","324352091531001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","324417092090001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","324622091511301","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","324626091543901","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","324707093025001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","324850093373302","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","324917092242001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","325359091344802","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","325425093404801","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","325707091574701","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","325805093594001","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","325826091280601","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","325828093344601","Louisiana Department of Natural Resources Groundwater Level Network"
"LNR","330002092445901","Louisiana Department of Natural Resources Groundwater Level Network"
